,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal,cardType,isOwnGoal,match_id,eventType,cumulative_mins,index,id,home_team_id,away_team_id,ftScore,match_date,progressive_pass,xThreat,xThreat_gen,lead_to_shot,lead_to_goal,key_pass,isAssist,isCross,isCorner,isFreekick,isGoalkick,is_offensive,is_bigchance,is_penalty,is_own_goal,X,Y,EndX,EndY,BlockedX,BlockedY,GoalMouthY,isblocked,body,isShotonTarget,name,short_name,team_id,team_name
36,25.0,1.0,53.0,167,33.4,70.4,1.0,1.0,Foul,Successful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '11'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[91, 63]",True,122945.0,,,,,,,,,,,,0.0,1729305,Foul,1.8833333333333333,30.0,2602289019.0,13.0,167.0,1-0,08 October 2023,,,,,False,False,,False,,,,True,,,False,40.08,56.32000000000001,,,,,,,,False,Nathan Aké,N.Aké,167,Man City
37,11.0,1.0,53.0,13,66.6,29.6,1.0,1.0,Foul,Unsuccessful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '25'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 13, 'displayName': 'Foul'}}]",[64],False,279379.0,,,,,,,,,,,,0.0,1729305,Foul,1.8833333333333333,31.0,2602289039.0,13.0,167.0,1-0,08 October 2023,,,,,False,False,,False,,,,,,,False,79.91999999999999,23.680000000000003,,,,,,,,False,Gabriel Jesus,G.Jesus,13,Arsenal
38,26.0,1.0,57.0,167,41.5,66.2,1.0,1.0,Pass,Successful,"[{'type': {'value': 5, 'displayName': 'FreekickTaken'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.36'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '63.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '34.5'}]","[91, 117, 30, 132, 35, 38, 216, 218]",True,136741.0,34.5,63.8,,,,,,,,,,0.0,1729305,Pass,1.95,32.0,2602289103.0,13.0,167.0,1-0,08 October 2023,,-0.001373267003670334,0.0,,False,False,,False,,True,,,,,False,49.8,52.96000000000001,41.4,51.04,,,,,,False,Bernardo Silva,B.Silva,167,Man City
39,27.0,1.0,59.0,167,34.5,63.8,1.0,1.0,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.10'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '40.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '64.8'}]","[91, 117, 30, 36, 37, 216, 218]",True,122945.0,40.7,64.8,,,,,,,,,,0.0,1729305,Pass,1.9833333333333334,33.0,2602289145.0,13.0,167.0,1-0,08 October 2023,,0.001227431376331285,0.001227431376331285,,False,False,,False,,,,,,,False,41.4,51.04,48.84,51.84,,,,,,False,Nathan Aké,N.Aké,167,Man City
40,27.5,2.0,1.5,167,40.7,64.8,2.0,1.0,"{'value': 99, 'displayName': 'Carry'}",Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,136741.0,38.8,48.7,,,,,,28.0,,,,,1729305,Carry,2.0250000000000004,,,,,,,,-0.0004120424774774773,0.0,,False,False,,False,,,,,,,False,48.84,51.84,46.559999999999995,38.96000000000001,,,,,foot,False,Bernardo Silva,B.Silva,167,Man City
41,28.0,2.0,4.0,167,38.8,48.7,2.0,1.0,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '32.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '32.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.20'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.6'}]","[91, 117, 30, 35, 38, 215, 218]",True,136741.0,32.9,32.5,,,,,,,,,,0.0,1729305,Pass,2.066666666666667,34.0,2602289289.0,13.0,167.0,1-0,08 October 2023,,-0.0011438852663323996,0.0,,False,False,,False,,,,,,,False,46.559999999999995,38.96000000000001,39.48,26.0,,,,,,False,Bernardo Silva,B.Silva,167,Man City
42,29.0,2.0,8.0,167,31.3,30.8,2.0,1.0,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '52.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '14.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.44'}]","[91, 117, 30, 35, 37, 215, 218]",True,313171.0,14.6,52.7,,,,,,,,,,0.0,1729305,Pass,2.1333333333333333,35.0,2602289381.0,13.0,167.0,1-0,08 October 2023,,-0.0008401902762898029,0.0,,False,False,,False,,,,,,,False,37.56,24.64,17.52,42.160000000000004,,,,,,False,Rúben Dias,R.Dias,167,Man City
43,30.0,2.0,12.0,167,14.6,53.1,2.0,1.0,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.34'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '22.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '57.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.7'}]","[91, 117, 30, 36, 37, 215, 218]",True,121774.0,22.4,57.3,,,,,,,,,,0.0,1729305,Pass,2.2,36.0,2602289421.0,13.0,167.0,1-0,08 October 2023,,-0.00030141633451018224,0.0,,False,False,,False,,,,,,,False,17.52,42.480000000000004,26.88,45.84,,,,,,False,Ederson,E.Ederson,167,Man City
44,31.0,2.0,14.0,167,22.4,57.5,2.0,1.0,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.75'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '19.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '81.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 35, 37, 215, 218]",True,136741.0,19.7,81.0,,,,,,,,,,0.0,1729305,Pass,2.2333333333333334,37.0,2602289437.0,13.0,167.0,1-0,08 October 2023,,-0.0010155921192138116,0.0,,False,False,,False,,,,,,,False,26.88,46.0,23.639999999999997,64.8,,,,,,False,Bernardo Silva,B.Silva,167,Man City
45,32.0,2.0,15.0,167,19.6,82.2,2.0,1.0,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '92.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '28.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.64'}]","[91, 117, 30, 36, 37, 215, 218]",True,122945.0,28.9,92.9,,,,,,,,,,0.0,1729305,Pass,2.25,38.0,2602289455.0,13.0,167.0,1-0,08 October 2023,,0.0005383378671313943,0.0005383378671313943,,False,False,,False,,,,,,,False,23.52,65.76,34.68,74.32000000000001,,,,,,False,Nathan Aké,N.Aké,167,Man City
46,33.0,2.0,17.0,167,28.9,92.9,2.0,1.0,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '87.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '4.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.41'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '31.8'}]","[91, 117, 30, 36, 38, 215, 218]",True,402664.0,31.8,87.6,,,,,,,,,,0.0,1729305,Pass,2.283333333333333,39.0,2602289521.0,13.0,167.0,1-0,08 October 2023,,0.0008771969961553164,0.0008771969961553164,,False,False,,False,,,,,,,False,34.68,74.32000000000001,38.16,70.08,,,,,,False,Josko Gvardiol,J.Gvardiol,167,Man City
47,34.0,2.0,18.0,167,30.8,87.6,2.0,1.0,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '92.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '3.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.03'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '29.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 35, 37, 215, 218]",True,331254.0,29.4,92.0,,,,,,,,,,0.0,1729305,Pass,2.3,40.0,2602289581.0,13.0,167.0,1-0,08 October 2023,,-0.0005510393514234976,0.0,,False,False,,False,,,,,,,False,36.96,70.08,35.279999999999994,73.60000000000001,,,,,,False,Phil Foden,P.Foden,167,Man City
48,35.0,2.0,20.0,167,29.4,92.0,2.0,1.0,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '81.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '29.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.71'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.1'}]","[91, 117, 30, 38, 215, 218]",True,93894.0,29.4,81.5,,,,,,,,,,0.0,1729305,Pass,2.3333333333333335,41.0,2602289633.0,13.0,167.0,1-0,08 October 2023,,0.0006898238941644343,0.0006898238941644343,,False,False,,False,,,,,,,False,35.279999999999994,73.60000000000001,35.279999999999994,65.2,,,,,,False,Mateo Kovacic,M.Kovacic,167,Man City
49,35.5,2.0,21.0,167,29.4,81.5,2.0,1.0,"{'value': 99, 'displayName': 'Carry'}",Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,331254.0,31.7,74.3,,,,,,36.0,,,,,1729305,Carry,2.35,,,,,,,,0.000736891770689611,0.000736891770689611,,False,False,,False,,,,,,,False,35.279999999999994,65.2,38.04,59.44,,,,,foot,False,Phil Foden,P.Foden,167,Man City
50,36.0,2.0,22.0,167,31.7,74.3,2.0,1.0,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '25.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '41.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.44'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.5'}]","[91, 117, 30, 35, 38, 215, 218]",True,331254.0,25.7,41.0,,,,,,,,,,0.0,1729305,Pass,2.3666666666666667,42.0,2602289695.0,13.0,167.0,1-0,08 October 2023,,-0.0005550037279171069,0.0,,False,False,,False,,,,,,,False,38.04,59.44,30.839999999999996,32.800000000000004,,,,,,False,Phil Foden,P.Foden,167,Man City
51,37.0,2.0,24.0,167,27.8,38.5,2.0,1.0,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.34'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '24.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '8.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '41.7'}]","[91, 117, 30, 36, 38, 216, 218]",True,313171.0,41.7,8.8,,,,,,,,,,0.0,1729305,Pass,2.4,43.0,2602289811.0,13.0,167.0,1-0,08 October 2023,,0.0010640904860491091,0.0010640904860491091,,False,False,,False,,,,,,,False,33.36,30.8,50.04,7.040000000000001,,,,,,False,Rúben Dias,R.Dias,167,Man City
52,37.5,2.0,26.5,167,41.7,8.8,2.0,1.0,"{'value': 99, 'displayName': 'Carry'}",Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,69778.0,45.8,7.1,,,,,,38.0,,,,,1729305,Carry,2.4416666666666664,,,,,,,,0.00044878671632593396,0.00044878671632593396,,False,False,,False,,,,,,,False,50.04,7.040000000000001,54.959999999999994,5.68,,,,,foot,False,Kyle Walker,K.Walker,167,Man City
53,38.0,2.0,29.0,167,45.8,7.1,2.0,1.0,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '17.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.40'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '47.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.4'}]","[91, 117, 30, 36, 37, 216, 218]",True,69778.0,47.0,17.8,,,,,,,,,,0.0,1729305,Pass,2.4833333333333334,44.0,2602289875.0,13.0,167.0,1-0,08 October 2023,,0.0015109734853096368,0.0015109734853096368,,False,False,,False,,,,,,,False,54.959999999999994,5.68,56.4,14.240000000000002,,,,,,False,Kyle Walker,K.Walker,167,Man City
54,38.5,2.0,30.5,167,47.0,17.8,2.0,1.0,"{'value': 99, 'displayName': 'Carry'}",Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,444791.0,53.9,28.9,,,,,,39.0,,,,,1729305,Carry,2.5083333333333333,,,,,,,,0.0025802483578623667,0.0025802483578623667,,False,False,,False,,,,,,,False,56.4,14.240000000000002,64.67999999999999,23.12,,,,,foot,False,Rico Lewis,R.Lewis,167,Man City
55,39.0,2.0,32.0,167,53.9,28.9,2.0,1.0,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '41.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.69'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '53.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 119, 117, 30, 35, 37, 216, 218]",True,444791.0,53.0,41.0,,,,,,,,,,0.0,1729305,Pass,2.533333333333333,45.0,2602289957.0,13.0,167.0,1-0,08 October 2023,,-5.689693090237327e-05,0.0,,False,False,,False,,,,,,,False,64.67999999999999,23.12,63.599999999999994,32.800000000000004,,,,,,False,Rico Lewis,R.Lewis,167,Man City
56,40.0,2.0,35.0,167,53.4,42.5,2.0,1.0,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '56.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.19'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '33.5'}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,136741.0,56.4,33.5,,,,,,,,,,0.0,1729305,Pass,2.5833333333333335,46.0,2602290037.0,13.0,167.0,1-0,08 October 2023,,0.000866091608365125,0.000866091608365125,,False,False,,False,,,,,,,False,64.08,34.0,67.67999999999999,26.8,,,,,,False,Bernardo Silva,B.Silva,167,Man City
57,41.0,2.0,38.0,167,57.9,31.7,2.0,1.0,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.37'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '71.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '4.1'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,444791.0,71.7,4.1,,,,,,,,,,0.0,1729305,Pass,2.6333333333333333,47.0,2602290077.0,13.0,167.0,1-0,08 October 2023,,0.003932537947857761,0.003932537947857761,,False,False,,False,,,,,,,False,69.47999999999999,25.36,86.04,3.28,,,,,,False,Rico Lewis,R.Lewis,167,Man City
58,42.0,2.0,39.0,167,71.7,4.1,2.0,1.0,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '9.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '60.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.86'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.8'}]","[91, 119, 117, 30, 35, 37, 216, 218]",True,69778.0,60.0,9.4,,,,,,,,,,0.0,1729305,Pass,2.65,48.0,2602290137.0,13.0,167.0,1-0,08 October 2023,,-0.004953451989692388,0.0,,False,False,,False,,,,,,,False,86.04,3.28,72.0,7.5200000000000005,,,,,,False,Kyle Walker,K.Walker,167,Man City
59,43.0,2.0,42.0,167,59.5,10.9,2.0,1.0,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.57'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '26.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '59.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 119, 117, 30, 37, 216, 218]",True,313171.0,59.5,26.8,,,,,,,,,,0.0,1729305,Pass,2.7,49.0,2602290167.0,13.0,167.0,1-0,08 October 2023,,0.0012534414595977324,0.0012534414595977324,,False,False,,False,,,,,,,False,71.39999999999999,8.72,71.39999999999999,21.44,,,,,,False,Rúben Dias,R.Dias,167,Man City
60,44.0,2.0,44.0,167,59.1,27.5,2.0,1.0,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '12.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '57.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.57'}]","[91, 119, 117, 30, 35, 38, 216, 218]",True,136741.0,57.7,12.2,,,,,,,,,,0.0,1729305,Pass,2.7333333333333334,50.0,2602290195.0,13.0,167.0,1-0,08 October 2023,,-0.0016087883916348772,0.0,,False,False,,False,,,,,,,False,70.92,22.0,69.24,9.76,,,,,,False,Bernardo Silva,B.Silva,167,Man City
61,45.0,2.0,45.0,167,57.7,12.2,2.0,1.0,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '63.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.99'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '25.6'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,313171.0,63.4,25.6,,,,,,,,,,0.0,1729305,Pass,2.75,51.0,2602290263.0,13.0,167.0,1-0,08 October 2023,True,0.0031010883258934634,0.0031010883258934634,,False,False,,False,,,,,,,False,69.24,9.76,76.08,20.480000000000004,,,,,,False,Rúben Dias,R.Dias,167,Man City
62,46.0,2.0,46.0,167,63.2,25.4,2.0,1.0,Dispossessed,Successful,"[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 70]",True,365409.0,,,,,,,,,,,,0.0,1729305,Dispossessed,2.7666666666666666,52.0,2602290277.0,13.0,167.0,1-0,08 October 2023,,,,,False,False,,False,,,,True,,,False,75.84,20.32,,,,,,,,False,Julián Álvarez,J.Álvarez,167,Man City
63,13.0,2.0,47.0,13,37.6,72.4,2.0,1.0,Tackle,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[91, 142]",True,334087.0,,,,,,,,,,,,0.0,1729305,Tackle,2.783333333333333,53.0,2602290305.0,13.0,167.0,1-0,08 October 2023,,,,,False,False,,False,,,,,,,False,45.12,57.92000000000001,,,,,,,,False,Gabriel Magalhães,G.Magalhães,13,Arsenal
64,52.0,2.0,48.0,167,62.0,24.8,2.0,1.0,BallTouch,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]",[91],True,365409.0,,,,,,,,,,,,0.0,1729305,BallTouch,2.8,54.0,2602291561.0,13.0,167.0,1-0,08 October 2023,,,,,False,False,,False,,,,,,,False,74.39999999999999,19.840000000000003,,,,,,,,False,Julián Álvarez,J.Álvarez,167,Man City
65,25.0,2.0,49.0,13,31.2,76.7,2.0,1.0,BallTouch,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]",[91],True,334087.0,,,,,,,,,,,,0.0,1729305,BallTouch,2.8166666666666664,55.0,2602291631.0,13.0,167.0,1-0,08 October 2023,,,,,False,False,,False,,,,,,,False,37.44,61.36000000000001,,,,,,,,False,Gabriel Magalhães,G.Magalhães,13,Arsenal
66,14.0,2.0,50.0,13,34.8,73.2,2.0,1.0,BallRecovery,Successful,[],[93],False,106968.0,,,,,,,,,,,,0.0,1729305,BallRecovery,2.8333333333333335,56.0,2602290327.0,13.0,167.0,1-0,08 October 2023,,,,,False,False,,False,,,,,,,False,41.76,58.56,,,,,,,,False,Jorginho,J.Jorginho,13,Arsenal
67,15.0,2.0,51.0,13,34.8,73.2,2.0,1.0,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.63'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '53.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '11.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '28.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 35, 38, 215, 218]",True,106968.0,11.0,53.8,,,,,,,,,,0.0,1729305,Pass,2.85,57.0,2602290405.0,13.0,167.0,1-0,08 October 2023,,-0.0014170335242675094,0.0,,False,False,,False,,,,,,,False,41.76,58.56,13.2,43.04,,,,,,False,Jorginho,J.Jorginho,13,Arsenal
68,15.5,2.0,52.5,13,11.0,53.8,2.0,1.0,"{'value': 99, 'displayName': 'Carry'}",Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,276366.0,10.0,46.5,,,,,,16.0,,,,,1729305,Carry,2.875,,,,,,,,-0.0001701693693693697,0.0,,False,False,,False,,,,,,,False,13.2,43.04,12.0,37.2,,,,,foot,False,David Raya,D.Raya,13,Arsenal
69,16.0,2.0,54.0,13,10.0,46.5,2.0,1.0,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '17.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '21.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.26'}]","[91, 117, 30, 36, 38, 215, 218]",True,276366.0,21.6,17.4,,,,,,,,,,0.0,1729305,Pass,2.9,58.0,2602290511.0,13.0,167.0,1-0,08 October 2023,,-0.0009717141975083207,0.0,,False,False,,False,,,,,,,False,12.0,37.2,25.92,13.92,,,,,,False,David Raya,D.Raya,13,Arsenal
70,16.5,2.0,55.5,13,21.6,17.4,2.0,1.0,"{'value': 99, 'displayName': 'Carry'}",Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,322036.0,15.9,15.4,,,,,,17.0,,,,,1729305,Carry,2.925,,,,,,,,-0.0006472726269963654,0.0,,False,False,,False,,,,,,,False,25.92,13.92,19.08,12.32,,,,,foot,False,Ben White,B.White,13,Arsenal
71,17.0,2.0,57.0,13,15.9,15.4,2.0,1.0,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '45.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.18'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '24.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '2.6'}]","[91, 117, 30, 35, 37, 215, 218]",True,322036.0,2.6,45.1,,,,,,,,,,0.0,1729305,Pass,2.95,59.0,2602290649.0,13.0,167.0,1-0,08 October 2023,,0.000625623130810991,0.000625623130810991,,False,False,,False,,,,,,,False,19.08,12.32,3.12,36.080000000000005,,,,,,False,Ben White,B.White,13,Arsenal
72,17.5,3.0,0.0,13,2.6,45.1,3.0,1.0,"{'value': 99, 'displayName': 'Carry'}",Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,276366.0,4.8,48.2,,,,,,18.0,,,,,1729305,Carry,3.0,,,,,,,,0.00010848297297297305,0.00010848297297297305,,False,False,,False,,,,,,,False,3.12,36.080000000000005,5.76,38.56,,,,,foot,False,David Raya,D.Raya,13,Arsenal
73,18.0,3.0,3.0,13,4.8,48.2,3.0,1.0,Pass,Unsuccessful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '38.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '26.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '38.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.89'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 1, 'displayName': 'Longball'}}]","[91, 118, 120, 128, 36, 38, 216, 218]",True,276366.0,38.7,26.2,,,,,,,,,,0.0,1729305,Pass,3.05,60.0,2602290685.0,13.0,167.0,1-0,08 October 2023,True,,,,False,False,,False,,,,,,,False,5.76,38.56,46.440000000000005,20.96,,,,,,False,David Raya,D.Raya,13,Arsenal
74,47.0,3.0,4.0,167,67.8,73.2,3.0,1.0,BallRecovery,Successful,[],[93],False,402664.0,,,,,,,,,,,,0.0,1729305,BallRecovery,3.066666666666667,61.0,2602290673.0,13.0,167.0,1-0,08 October 2023,,,,,False,False,,False,,,,,,,False,81.36,58.56,,,,,,,,False,Josko Gvardiol,J.Gvardiol,167,Man City
75,48.0,3.0,6.0,167,70.5,74.3,3.0,1.0,Pass,Unsuccessful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '71.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.81'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '70.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '2.3'}]","[91, 120, 29, 36, 38, 217, 218]",True,402664.0,70.7,71.0,,,,,,,,,,0.0,1729305,Pass,3.1,62.0,2602290715.0,13.0,167.0,1-0,08 October 2023,,,,,False,False,,False,,,,,,,False,84.6,59.44,84.84,56.800000000000004,,,,,,False,Josko Gvardiol,J.Gvardiol,167,Man City
